City,URL,Latitude,Longitude,Timezone,Error
cowpen,https://wetter.com/belize/cowpen/BZ3582287.html,16.5667,-88.5333,America/Belize,
aguacate,https://wetter.com/belize/aguacate/BZ3582778.html,16.1622,-89.0939,America/Belize,
alabama-wharf,https://wetter.com/belize/alabama-wharf/BZ3582770.html,16.5333,-88.4,America/Belize,
jalacte,https://wetter.com/belize/jalacte/BZ3581890.html,16.1581,-89.1467,America/Belize,
campamento-union,https://wetter.com/belize/campamento-union/BZ3580874.html,16.3964,-89.1419,America/Belize,
corozon,https://wetter.com/belize/corozon/BZ3582295.html,16.0553,-89.1242,America/Belize,
chan-bank,https://wetter.com/belize/chan-bank/BZ3582375.html,16.5385,-88.7022,America/Belize,
nafreda,https://wetter.com/belize/nafreda/BZ3581601.html,16.2389,-88.9915,America/Belize,
monkey-river-town,https://wetter.com/belize/monkey-river-town/BZ3581643.html,16.3617,-88.4852,America/Belize,
esperanza,https://wetter.com/belize/esperanza/BZ3582139.html,16.4981,-88.8714,America/Belize,
forest-home,https://wetter.com/belize/forest-home/BZ3582096.html,16.1387,-88.833,America/Belize,
san-pedro-columbia,https://wetter.com/belize/san-pedro-columbia/BZ3581166.html,16.2715,-88.9544,America/Belize,
nasario-perez,https://wetter.com/belize/nasario-perez/BZ3581589.html,16.4314,-89.1373,America/Belize,
otoxha-village,https://wetter.com/belize/otoxha-village/BZ3581510.html,16.0213,-89.1759,America/Belize,
saint-vincent-block,https://wetter.com/belize/saint-vincent-block/BZ3581244.html,16.1144,-88.8265,America/Belize,
santa-cruz,https://wetter.com/belize/santa-cruz/BZ3581150.html,16.2343,-89.0766,America/Belize,
new-haven,https://wetter.com/belize/new-haven/BZ3581573.html,16.2542,-88.5905,America/Belize,
san-lucas,https://wetter.com/belize/san-lucas/BZ3581176.html,16.0768,-89.0985,America/Belize,
san-felipe,https://wetter.com/belize/san-felipe/BZ3581201.html,16.1326,-88.905,America/Belize,
waha-leaf-camp,https://wetter.com/belize/waha-leaf-camp/BZ3580847.html,16.594,-88.6471,America/Belize,
ranger-camp,https://wetter.com/belize/ranger-camp/BZ3581359.html,16.4788,-88.805,America/Belize,
san-pedro-landing,https://wetter.com/belize/san-pedro-landing/BZ3581159.html,15.9377,-89.2044,America/Belize,
teakettle-camp,https://wetter.com/belize/teakettle-camp/BZ3580940.html,16.5144,-88.8313,America/Belize,
santa-theresa,https://wetter.com/belize/santa-theresa/BZ3581130.html,16.1333,-89.05,America/Belize,
pueblo-viejo,https://wetter.com/belize/pueblo-viejo/BZ3581407.html,16.2053,-89.1417,America/Belize,
punta-gorda,https://wetter.com/belize/punta-gorda/BZ0TO0001.html,16.0984,-88.8097,America/Belize,
toledo-settlement,https://wetter.com/belize/toledo-settlement/BZ3580912.html,16.1338,-88.8262,America/Belize,
solomon-camp,https://wetter.com/belize/solomon-camp/BZ3581013.html,16.5578,-88.7566,America/Belize,
trio-camp,https://wetter.com/belize/trio-camp/BZ3580889.html,16.5852,-88.6704,America/Belize,
rito-bonillo,https://wetter.com/belize/rito-bonillo/BZ3581309.html,16.4275,-89.1144,America/Belize,
nimu-punit,https://wetter.com/belize/nimu-punit/BZ3581561.html,16.3213,-88.8156,America/Belize,
san-jose-palmar,https://wetter.com/belize/san-jose-palmar/BZ3581185.html,18.062,-88.5635,America/Belize,
cattle-landing,https://wetter.com/belize/cattle-landing/BZ3582440.html,16.1195,-88.7952,America/Belize,
crique-sarco,https://wetter.com/belize/crique-sarco/BZ3582265.html,15.9833,-89.1,America/Belize,
conejo,https://wetter.com/belize/conejo/BZ3582327.html,16.041,-89.0018,America/Belize,
melvin-s-bank,https://wetter.com/belize/melvin-s-bank/BZ3581692.html,16.443,-88.6367,America/Belize,
dangriga,https://wetter.com/belize/dangriga/BZ3582228.html,16.9697,-88.2331,America/Belize,
dancing-pool,https://wetter.com/belize/dancing-pool/BZ3582230.html,16.8312,-88.4374,America/Belize,
georgetown,https://wetter.com/belize/georgetown/BZ3582045.html,16.6532,-88.5078,America/Belize,
guana-church-bank,https://wetter.com/belize/guana-church-bank/BZ3581988.html,16.8518,-88.4756,America/Belize,
high-sand,https://wetter.com/belize/high-sand/BZ3581944.html,16.8263,-88.3095,America/Belize,
hopkins,https://wetter.com/belize/hopkins/BZ3581922.html,16.8631,-88.2844,America/Belize,
locust-bank,https://wetter.com/belize/locust-bank/BZ3581801.html,16.778,-88.4893,America/Belize,
maya-beach,https://wetter.com/belize/maya-beach/BZ3581712.html,16.6154,-88.3537,America/Belize,
middlesex,https://wetter.com/belize/middlesex/BZ3581672.html,17.04,-88.5217,America/Belize,
new-home,https://wetter.com/belize/new-home/BZ3581572.html,16.7412,-88.6344,America/Belize,
placencia,https://wetter.com/belize/placencia/BZ3581447.html,16.5142,-88.3665,America/Belize,
seine-bight-village,https://wetter.com/belize/seine-bight-village/BZ3581089.html,16.5694,-88.3649,America/Belize,
silk-grass,https://wetter.com/belize/silk-grass/BZ3581050.html,16.8833,-88.3333,America/Belize,
independence-and-mango-creek,https://wetter.com/belize/independence-and-mango-creek/BZ3581905.html,16.5344,-88.4188,America/Belize,
alta-vista,https://wetter.com/belize/alta-vista/BZ3582761.html,16.9937,-88.4052,America/Belize,
maya-mopan,https://wetter.com/belize/maya-mopan/BZ3581710.html,16.6602,-88.5254,America/Belize,
red-bank,https://wetter.com/belize/red-bank/BZ3581350.html,16.763,-88.4927,America/Belize,
regalia,https://wetter.com/belize/regalia/BZ3581343.html,16.8128,-88.332,America/Belize,
rancho-grande,https://wetter.com/belize/rancho-grande/BZ3581361.html,16.7195,-88.5997,America/Belize,
silver-creek-camp,https://wetter.com/belize/silver-creek-camp/BZ3581040.html,16.7,-88.4667,America/Belize,
mango-creek,https://wetter.com/belize/mango-creek/BZ3581745.html,16.536,-88.4148,America/Belize,
cabro,https://wetter.com/belize/cabro/BZ3582502.html,16.4006,-89.0675,America/Belize,
quarry-hill,https://wetter.com/belize/quarry-hill/BZ3581387.html,16.9968,-88.3593,America/Belize,
jimmy-cut,https://wetter.com/belize/jimmy-cut/BZ3581886.html,16.2936,-89.0405,America/Belize,
lagoona,https://wetter.com/belize/lagoona/BZ3581845.html,16.1691,-88.938,America/Belize,
hopital,https://wetter.com/belize/hopital/BZ3581923.html,16.4667,-88.9667,America/Belize,
calera-camp,https://wetter.com/belize/calera-camp/BZ3582486.html,16.5318,-88.7811,America/Belize,
mullins-river,https://wetter.com/belize/mullins-river/BZ3581610.html,17.1051,-88.3007,America/Belize,
chan-quebrada,https://wetter.com/belize/chan-quebrada/BZ3582390.html,16.5166,-88.685,America/Belize,
barranco,https://wetter.com/belize/barranco/BZ3582699.html,16.0,-88.9167,America/Belize,
red-bank-village,https://wetter.com/belize/red-bank-village/BZ3581351.html,16.6165,-88.5591,America/Belize,
orange-walk,https://wetter.com/belize/orange-walk/BZ0OW0001.html,18.0812,-88.5633,America/Belize,
trial-farm,https://wetter.com/belize/trial-farm/BZ3580895.html,18.1012,-88.5658,America/Belize,
san-lazaro,https://wetter.com/belize/san-lazaro/BZ3581178.html,18.0385,-88.6632,America/Belize,
buena-vista,https://wetter.com/belize/buena-vista/BZ3739224.html,17.1314,-89.1282,America/Belize,
freetown-sibun,https://wetter.com/belize/freetown-sibun/BZ3582078.html,17.425,-88.354,America/Belize,
benque-viejo-el-carmen,https://wetter.com/belize/benque-viejo-el-carmen/BZ3582662.html,17.075,-89.1392,America/Belize,
san-pedro,https://wetter.com/belize/san-pedro/BZ3581164.html,17.916,-87.9659,America/Belize,
rockstone-pond,https://wetter.com/belize/rockstone-pond/BZ3581288.html,17.7539,-88.3437,America/Belize,
washing-tree,https://wetter.com/belize/washing-tree/BZ3580833.html,17.6853,-88.4604,America/Belize,
fort-george,https://wetter.com/belize/fort-george/BZ3582094.html,17.4943,-88.1829,America/Belize,
lemonal,https://wetter.com/belize/lemonal/BZ3581823.html,17.6081,-88.603,America/Belize,
belmopan,https://wetter.com/belize/belmopan/BZ0CY0001.html,17.25,-88.7667,America/Belize,
revenge,https://wetter.com/belize/revenge/BZ3581328.html,17.8625,-88.5516,America/Belize,
bullet-tree-falls,https://wetter.com/belize/bullet-tree-falls/BZ3582524.html,17.168,-89.111,America/Belize,
catarata-la-clarisa,https://wetter.com/belize/catarata-la-clarisa/GT3739225.html,17.11,-89.1264,America/Belize,
chial,https://wetter.com/belize/chial/BZ3582384.html,17.105,-89.1134,America/Belize,
coquericot,https://wetter.com/belize/coquericot/BZ3582311.html,17.4227,-88.6224,America/Belize,
san-ignacio,https://wetter.com/belize/san-ignacio/BZ0CY0002.html,17.1588,-89.0696,America/Belize,
never-delay,https://wetter.com/belize/never-delay/BZ3581576.html,17.3205,-88.7606,America/Belize,
dry-creek-bank,https://wetter.com/belize/dry-creek-bank/BZ3582176.html,17.1706,-88.5962,America/Belize,
more-tomorrow,https://wetter.com/belize/more-tomorrow/BZ3581633.html,17.3473,-88.692,America/Belize,
drill-camp,https://wetter.com/belize/drill-camp/BZ3582181.html,17.3582,-88.9139,America/Belize,
meditation,https://wetter.com/belize/meditation/BZ3581698.html,17.3866,-88.7268,America/Belize,
panama,https://wetter.com/belize/panama/BZ3581501.html,17.3546,-88.6918,America/Belize,
santa-familia,https://wetter.com/belize/santa-familia/BZ3581142.html,17.1859,-89.0744,America/Belize,
sibun-camp,https://wetter.com/belize/sibun-camp/BZ3581062.html,17.0949,-88.6566,America/Belize,
san-felipe,https://wetter.com/belize/san-felipe/BZ3581200.html,17.1468,-89.0668,America/Belize,
good-living-camp,https://wetter.com/belize/good-living-camp/BZ3582027.html,17.1176,-88.6573,America/Belize,
unitedville,https://wetter.com/belize/unitedville/BZ3580873.html,17.2103,-88.9339,America/Belize,
spanish-lookout,https://wetter.com/belize/spanish-lookout/BZ3580985.html,17.2167,-88.9833,America/Belize,
buena-vista,https://wetter.com/belize/buena-vista/BZ3582536.html,17.1167,-89.1167,America/Belize,
willows-bank,https://wetter.com/belize/willows-bank/BZ3580805.html,17.5289,-88.5727,America/Belize,
gales-point,https://wetter.com/belize/gales-point/BZ3582059.html,17.171,-88.3352,America/Belize,
camelote,https://wetter.com/belize/camelote/BZ3582482.html,17.2388,-88.8274,America/Belize,
neustadt,https://wetter.com/belize/neustadt/BZ3581578.html,17.9075,-89.042,America/Belize,
belize-city,https://wetter.com/belize/belize-city/BZ0BZ0001.html,17.4995,-88.1976,America/Belize,
big-falls,https://wetter.com/belize/big-falls/BZ3582642.html,17.4947,-88.5846,America/Belize,
bermudian-landing,https://wetter.com/belize/bermudian-landing/BZ3582661.html,17.5573,-88.5357,America/Belize,
burrell-boom,https://wetter.com/belize/burrell-boom/BZ3582514.html,17.5693,-88.4053,America/Belize,
bacalar-chico,https://wetter.com/belize/bacalar-chico/BZ3582726.html,18.1866,-87.8604,America/Belize,
bomba,https://wetter.com/belize/bomba/BZ3582563.html,17.8917,-88.2762,America/Belize,
caye-caulker,https://wetter.com/belize/caye-caulker/BZ3582431.html,17.7366,-88.0276,America/Belize,
chicago,https://wetter.com/belize/chicago/BZ3582383.html,17.8152,-88.3116,America/Belize,
cowhead-creek,https://wetter.com/belize/cowhead-creek/BZ3582289.html,17.7617,-88.3126,America/Belize,
double-head-cabbage,https://wetter.com/belize/double-head-cabbage/BZ3582194.html,17.5436,-88.5575,America/Belize,
davis-bank,https://wetter.com/belize/davis-bank/BZ3582223.html,17.6446,-88.3959,America/Belize,
ferguson-bank,https://wetter.com/belize/ferguson-bank/BZ3582118.html,17.4419,-88.2953,America/Belize,
saint-thomas,https://wetter.com/belize/saint-thomas/BZ3581245.html,17.15,-88.6333,America/Belize,
joe-wagner-boom,https://wetter.com/belize/joe-wagner-boom/BZ3581881.html,17.4234,-88.3644,America/Belize,
ladyville,https://wetter.com/belize/ladyville/BZ3581851.html,17.5543,-88.29,America/Belize,
more-force,https://wetter.com/belize/more-force/BZ3581637.html,17.8426,-88.369,America/Belize,
scotland,https://wetter.com/belize/scotland/BZ3581096.html,17.5667,-88.5167,America/Belize,
crooked-tree,https://wetter.com/belize/crooked-tree/BZ3582258.html,17.776,-88.542,America/Belize,
gracy-rock-bank,https://wetter.com/belize/gracy-rock-bank/BZ3582015.html,17.3658,-88.4497,America/Belize,
nago-bank,https://wetter.com/belize/nago-bank/BZ3581600.html,17.8803,-88.2913,America/Belize,
tropical-park,https://wetter.com/belize/tropical-park/BZ3580888.html,17.4667,-88.3833,America/Belize,
lord-s-bank,https://wetter.com/belize/lord-s-bank/BZ3581782.html,17.5446,-88.3333,America/Belize,
watters-bank,https://wetter.com/belize/watters-bank/BZ3580826.html,17.312,-88.3561,America/Belize,
white-hill,https://wetter.com/belize/white-hill/BZ3580812.html,17.25,-88.4833,America/Belize,
egypt,https://wetter.com/belize/egypt/BZ3582161.html,17.4253,-88.3914,America/Belize,
castile,https://wetter.com/belize/castile/BZ3582445.html,17.3646,-88.6668,America/Belize,
callac-creek,https://wetter.com/belize/callac-creek/BZ3582484.html,17.1275,-89.1373,America/Belize,
isabella,https://wetter.com/belize/isabella/BZ3581897.html,17.5833,-88.5333,America/Belize,
san-pedro,https://wetter.com/belize/san-pedro/BZ3581165.html,17.35,-88.9833,America/Belize,
baldy-beacon,https://wetter.com/belize/baldy-beacon/BZ3582714.html,17.0035,-88.7917,America/Belize,
san-pastor-camp,https://wetter.com/belize/san-pastor-camp/BZ3581167.html,16.7162,-88.9901,America/Belize,
el-brazo,https://wetter.com/belize/el-brazo/BZ3582157.html,18.2,-88.6167,America/Belize,
corozalito,https://wetter.com/belize/corozalito/BZ3582299.html,18.1024,-88.3765,America/Belize,
remate,https://wetter.com/belize/remate/BZ3581339.html,18.4531,-88.4134,America/Belize,
laguna,https://wetter.com/belize/laguna/BZ3581842.html,18.3825,-88.518,America/Belize,
patchchacan,https://wetter.com/belize/patchchacan/BZ3581490.html,18.4006,-88.4715,America/Belize,
villa-alfonso,https://wetter.com/belize/villa-alfonso/BZ3580854.html,18.2833,-88.45,America/Belize,
carmelita,https://wetter.com/belize/carmelita/BZ3582454.html,18.0131,-88.5429,America/Belize,
san-roman,https://wetter.com/belize/san-roman/BZ3581154.html,18.2972,-88.5078,America/Belize,
santa-rosa,https://wetter.com/belize/santa-rosa/BZ3581133.html,18.4837,-88.4593,America/Belize,
copper-bank,https://wetter.com/belize/copper-bank/BZ3581198.html,18.3213,-88.3544,America/Belize,
rancho-corozal,https://wetter.com/belize/rancho-corozal/BZ3581365.html,18.256,-88.4073,America/Belize,
san-narciso,https://wetter.com/belize/san-narciso/BZ3581169.html,18.304,-88.5209,America/Belize,
saltillo,https://wetter.com/belize/saltillo/BZ3581233.html,18.3146,-88.3926,America/Belize,
swasey-branch-barquedier,https://wetter.com/belize/swasey-branch-barquedier/BZ3580951.html,18.1876,-88.4717,America/Belize,
cowpen,https://wetter.com/belize/cowpen/BZ3582286.html,18.108,-88.4468,America/Belize,
sarteneja,https://wetter.com/belize/sarteneja/BZ3581112.html,18.3533,-88.1454,America/Belize,
paraiso,https://wetter.com/belize/paraiso/BZ3581498.html,18.4078,-88.3942,America/Belize,
progresso,https://wetter.com/belize/progresso/BZ3581416.html,18.2309,-88.4107,America/Belize,
shipstern-landing,https://wetter.com/belize/shipstern-landing/BZ3581069.html,18.2333,-88.1844,America/Belize,
yo-chen,https://wetter.com/belize/yo-chen/BZ3580774.html,18.3548,-88.4977,America/Belize,
narrows-landing,https://wetter.com/belize/narrows-landing/BZ3581590.html,18.1692,-88.5061,America/Belize,
reinland,https://wetter.com/belize/reinland/BZ3581342.html,17.8822,-88.8825,America/Belize,
orange-walk,https://wetter.com/belize/orange-walk/BZ3581515.html,17.27,-88.7891,America/Belize,
guinea-grass,https://wetter.com/belize/guinea-grass/BZ3581984.html,17.967,-88.5984,America/Belize,
gongora,https://wetter.com/belize/gongora/BZ3582028.html,17.7,-88.95,America/Belize,
blue-creek-village,https://wetter.com/belize/blue-creek-village/BZ3582587.html,17.8932,-88.8898,America/Belize,
august-pine-ridge,https://wetter.com/belize/august-pine-ridge/BZ3582733.html,17.9725,-88.7249,America/Belize,
new-home,https://wetter.com/belize/new-home/BZ3581571.html,18.1154,-88.4445,America/Belize,
san-pedro,https://wetter.com/belize/san-pedro/BZ3581163.html,18.3377,-88.4949,America/Belize,
santa-rita,https://wetter.com/belize/santa-rita/BZ3581136.html,18.3898,-88.3891,America/Belize,
chan-limon,https://wetter.com/belize/chan-limon/BZ3582394.html,17.3617,-89.1385,America/Belize,
puebla-nueva,https://wetter.com/belize/puebla-nueva/BZ3581410.html,18.3106,-88.4123,America/Belize,
driving-camp,https://wetter.com/belize/driving-camp/BZ3582180.html,17.8167,-88.8167,America/Belize,
corozal,https://wetter.com/belize/corozal/BZ3582306.html,17.4054,-89.0811,America/Belize,
blumenfeld,https://wetter.com/belize/blumenfeld/BZ3582579.html,17.8639,-88.9177,America/Belize,
pucte,https://wetter.com/belize/pucte/BZ3581411.html,18.1364,-88.4382,America/Belize,
chan-pine-ridge,https://wetter.com/belize/chan-pine-ridge/BZ3582392.html,18.0369,-88.5825,America/Belize,
corozal,https://wetter.com/belize/corozal/BZ3582305.html,18.3938,-88.3885,America/Belize,
gnadenthal,https://wetter.com/belize/gnadenthal/BZ3582035.html,17.8805,-88.9171,America/Belize,
santa-rosa,https://wetter.com/belize/santa-rosa/BZ3581134.html,17.1361,-89.1372,America/Belize,
consejo,https://wetter.com/belize/consejo/BZ3582324.html,18.4574,-88.3013,America/Belize,
estrella,https://wetter.com/belize/estrella/BZ3582129.html,18.2911,-88.4524,America/Belize,
little-belize,https://wetter.com/belize/little-belize/BZ3581813.html,18.198,-88.4079,America/Belize,
concepcion,https://wetter.com/belize/concepcion/BZ3582329.html,18.3231,-88.4742,America/Belize,
chan-chen,https://wetter.com/belize/chan-chen/BZ3582398.html,18.4333,-88.4167,America/Belize,
america,https://wetter.com/belize/america/BZ3582755.html,18.3435,-88.4423,America/Belize,
toro,https://wetter.com/belize/toro/BZ3580908.html,17.3036,-89.142,America/Belize,
buena-vista,https://wetter.com/belize/buena-vista/BZ3582535.html,18.2369,-88.5266,America/Belize,
benque-viejo,https://wetter.com/belize/benque-viejo/BZ3582663.html,18.2766,-88.4559,America/Belize,
aventura,https://wetter.com/belize/aventura/BZ3582732.html,18.3301,-88.4489,America/Belize,
calcutta,https://wetter.com/belize/calcutta/BZ3582490.html,18.3618,-88.4388,America/Belize,
chan-sapote,https://wetter.com/belize/chan-sapote/BZ3582389.html,18.3268,-88.5626,America/Belize,
fermin-reyes,https://wetter.com/belize/fermin-reyes/BZ3582117.html,17.2589,-89.0536,America/Belize,
santa-elena,https://wetter.com/belize/santa-elena/BZ3581143.html,17.1614,-89.0546,America/Belize,
valley-of-peace,https://wetter.com/belize/valley-of-peace/BZ3830322.html,17.3347,-88.8347,America/Belize,
spanish-lookout,https://wetter.com/belize/spanish-lookout/BZ3580986.html,17.2628,-89.0092,America/Belize,
cocos,https://wetter.com/belize/cocos/BZ3582353.html,18.2514,-88.3734,America/Belize,
south-view-point,https://wetter.com/belize/south-view-point/BZ3580995.html,16.9,-88.9833,America/Belize,
union-camp,https://wetter.com/belize/union-camp/BZ3580875.html,16.6275,-89.0189,America/Belize,
tu-tu-camp,https://wetter.com/belize/tu-tu-camp/BZ3580880.html,17.323,-89.1378,America/Belize,
valentin-camp,https://wetter.com/belize/valentin-camp/BZ3580864.html,16.7664,-89.1625,America/Belize,
west-bend,https://wetter.com/vereinigte-staaten/west-bend/US0WI0726.html,43.4253,-88.1834,America/Chicago,
new-roads,https://wetter.com/vereinigte-staaten/new-roads/US0LA0339.html,30.7016,-91.4362,America/Chicago,
shreveport,https://wetter.com/vereinigte-staaten/shreveport/US0LA0422.html,32.5252,-93.7502,America/Chicago,
new-iberia,https://wetter.com/vereinigte-staaten/new-iberia/US0LA0337.html,30.0035,-91.8187,America/Chicago,
tallulah,https://wetter.com/vereinigte-staaten/tallulah/US0LA0451.html,32.4085,-91.1868,America/Chicago,
winnfield,https://wetter.com/vereinigte-staaten/winnfield/US0LA0488.html,31.9256,-92.6413,America/Chicago,
natchitoches,https://wetter.com/vereinigte-staaten/natchitoches/US0LA0335.html,31.7607,-93.0863,America/Chicago,
minden,https://wetter.com/vereinigte-staaten/minden/US0LA0316.html,32.6154,-93.2868,America/Chicago,
ville-platte,https://wetter.com/vereinigte-staaten/ville-platte/US0LA0471.html,30.688,-92.2715,America/Chicago,
vidalia,https://wetter.com/vereinigte-staaten/vidalia/US0LA0470.html,31.5654,-91.426,America/Chicago,
saint-martinville,https://wetter.com/vereinigte-staaten/saint-martinville/US0LA0414.html,30.1252,-91.8335,America/Chicago,
opelousas,https://wetter.com/vereinigte-staaten/opelousas/US0LA0352.html,30.5335,-92.0815,America/Chicago,
ruston,https://wetter.com/vereinigte-staaten/ruston/US0LA0405.html,32.5232,-92.6379,America/Chicago,
thibodaux,https://wetter.com/vereinigte-staaten/thibodaux/US0LA0455.html,29.7958,-90.8229,America/Chicago,
plaquemine,https://wetter.com/vereinigte-staaten/plaquemine/US0LA0371.html,30.2901,-91.235,America/Chicago,
winnsboro,https://wetter.com/vereinigte-staaten/winnsboro/US0LA0489.html,32.1632,-91.7207,America/Chicago,
poteau,https://wetter.com/vereinigte-staaten/poteau/US0OK0432.html,35.0537,-94.6236,America/Chicago,
wagoner,https://wetter.com/vereinigte-staaten/wagoner/US0OK0551.html,35.9595,-95.3694,America/Chicago,
jonesboro,https://wetter.com/vereinigte-staaten/jonesboro/US0LA0241.html,32.2413,-92.716,America/Chicago,
jennings,https://wetter.com/vereinigte-staaten/jennings/US0LA0238.html,30.2224,-92.6571,America/Chicago,
franklin,https://wetter.com/vereinigte-staaten/franklin/US0LA0168.html,29.796,-91.5015,America/Chicago,
farmerville,https://wetter.com/vereinigte-staaten/farmerville/US0LA0154.html,32.7735,-92.4057,America/Chicago,
chalmette,https://wetter.com/vereinigte-staaten/chalmette/US0LA0079.html,29.943,-89.9654,America/Chicago,
russellville,https://wetter.com/vereinigte-staaten/russellville/US0KY0661.html,36.8453,-86.8872,America/Chicago,
amite,https://wetter.com/vereinigte-staaten/amite/US0LA0011.html,30.7266,-90.509,America/Chicago,
deridder,https://wetter.com/vereinigte-staaten/deridder/US0LA0115.html,30.8463,-93.2891,America/Chicago,
crowley,https://wetter.com/vereinigte-staaten/crowley/US0LA0103.html,30.2141,-92.3746,America/Chicago,
lake-charles,https://wetter.com/vereinigte-staaten/lake-charles/US0LA0265.html,30.2131,-93.2044,America/Chicago,
baton-rouge,https://wetter.com/vereinigte-staaten/baton-rouge/US0LA0033.html,30.4433,-91.1875,America/Chicago,
gretna,https://wetter.com/vereinigte-staaten/gretna/US0LA0203.html,29.9147,-90.054,America/Chicago,
purcell,https://wetter.com/vereinigte-staaten/purcell/US0OK0438.html,35.0137,-97.3611,America/Chicago,
marksville,https://wetter.com/vereinigte-staaten/marksville/US0LA0302.html,31.128,-92.0662,America/Chicago,
mansfield,https://wetter.com/vereinigte-staaten/mansfield/US0LA0297.html,32.0377,-93.7002,America/Chicago,
port-allen,https://wetter.com/vereinigte-staaten/port-allen/US0LA0378.html,30.4521,-91.2101,America/Chicago,
monroe-louisiana,https://wetter.com/vereinigte-staaten/monroe-louisiana/US0LA0319.html,32.5093,-92.1193,America/Chicago,
covington,https://wetter.com/vereinigte-staaten/covington/US0LA0101.html,30.4755,-90.1004,America/Chicago,
donaldsonville,https://wetter.com/vereinigte-staaten/donaldsonville/US0LA0120.html,30.1011,-90.9941,America/Chicago,
franklinton,https://wetter.com/vereinigte-staaten/franklinton/US0LA0169.html,30.8473,-90.1553,America/Chicago,
lafayette,https://wetter.com/vereinigte-staaten/lafayette/US0LA0262.html,30.2241,-92.0198,America/Chicago,
houma,https://wetter.com/vereinigte-staaten/houma/US0LA0226.html,29.5958,-90.7195,America/Chicago,
leesville,https://wetter.com/vereinigte-staaten/leesville/US0LA0273.html,31.1435,-93.261,America/Chicago,
new-orleans,https://wetter.com/vereinigte-staaten/new-orleans/US0LA0338.html,29.9547,-90.0751,America/Chicago,
stillwater,https://wetter.com/vereinigte-staaten/stillwater/US0OK0503.html,36.1156,-97.0584,America/Chicago,
sulphur,https://wetter.com/vereinigte-staaten/sulphur/US0OK0511.html,34.5079,-96.9684,America/Chicago,
anadarko,https://wetter.com/vereinigte-staaten/anadarko/US0OK0021.html,35.0726,-98.2437,America/Chicago,
altus,https://wetter.com/vereinigte-staaten/altus/US0OK0015.html,34.6381,-99.334,America/Chicago,
alva,https://wetter.com/vereinigte-staaten/alva/US0OK0017.html,36.805,-98.6672,America/Chicago,
